code_insee;nom_standard;reg_nom;dep_nom;population;latitude_centre;longitude_centre
1389;Saint-Trivier-sur-Moignans;Auvergne-Rhône-Alpes;Ain;1857;46.062;4.902
1390;Saint-Vulbas;Auvergne-Rhône-Alpes;Ain;1234;45.822;5.27
1391;Salavre;Auvergne-Rhône-Alpes;Ain;284;46.364;5.347
1392;Samognat;Auvergne-Rhône-Alpes;Ain;660;46.265;5.586
1393;Sandrans;Auvergne-Rhône-Alpes;Ain;567;46.066;4.983
1396;Sault-Brénaz;Auvergne-Rhône-Alpes;Ain;997;45.865;5.404
1397;Sauverny;Auvergne-Rhône-Alpes;Ain;992;46.313;6.11
1398;Savigneux;Auvergne-Rhône-Alpes;Ain;1449;45.997;4.858
1399;Ségny;Auvergne-Rhône-Alpes;Ain;2412;46.294;6.073
1400;Seillonnaz;Auvergne-Rhône-Alpes;Ain;137;45.798;5.498
1401;Sergy;Auvergne-Rhône-Alpes;Ain;2218;46.263;5.989
1402;Sermoyer;Auvergne-Rhône-Alpes;Ain;648;46.498;4.979
1403;Serrières-de-Briord;Auvergne-Rhône-Alpes;Ain;1312;45.813;5.441
1404;Serrières-sur-Ain;Auvergne-Rhône-Alpes;Ain;134;46.147;5.45
1405;Servas;Auvergne-Rhône-Alpes;Ain;1270;46.139;5.179
1406;Servignat;Auvergne-Rhône-Alpes;Ain;175;46.435;5.056
1407;Seyssel;Auvergne-Rhône-Alpes;Ain;1001;45.948;5.826
1408;Simandre-sur-Suran;Auvergne-Rhône-Alpes;Ain;656;46.234;5.422
1410;Sonthonnax-la-Montagne;Auvergne-Rhône-Alpes;Ain;292;46.223;5.506
1411;Souclin;Auvergne-Rhône-Alpes;Ain;267;45.878;5.431
1412;Sulignat;Auvergne-Rhône-Alpes;Ain;608;46.174;4.958
1415;Talissieu;Auvergne-Rhône-Alpes;Ain;519;45.864;5.721
1416;Tenay;Auvergne-Rhône-Alpes;Ain;1013;45.923;5.514
1418;Thil;Auvergne-Rhône-Alpes;Ain;1156;45.817;5.018
1419;Thoiry;Auvergne-Rhône-Alpes;Ain;6136;46.244;5.965
1420;Thoissey;Auvergne-Rhône-Alpes;Ain;1655;46.17;4.794
1421;Torcieu;Auvergne-Rhône-Alpes;Ain;744;45.921;5.404
1422;Tossiat;Auvergne-Rhône-Alpes;Ain;1352;46.138;5.304
1423;Toussieux;Auvergne-Rhône-Alpes;Ain;1198;45.96;4.829
1424;Tramoyes;Auvergne-Rhône-Alpes;Ain;1843;45.875;4.964
1425;La Tranclière;Auvergne-Rhône-Alpes;Ain;286;46.097;5.261
1426;Val-Revermont;Auvergne-Rhône-Alpes;Ain;2500;46.28;5.361
1427;Trévoux;Auvergne-Rhône-Alpes;Ain;6947;45.941;4.771
1428;Valeins;Auvergne-Rhône-Alpes;Ain;131;46.115;4.866
1429;Vandeins;Auvergne-Rhône-Alpes;Ain;717;46.218;5.082
1430;Varambon;Auvergne-Rhône-Alpes;Ain;654;46.043;5.295
1431;Vaux-en-Bugey;Auvergne-Rhône-Alpes;Ain;1234;45.92;5.364
1432;Verjon;Auvergne-Rhône-Alpes;Ain;339;46.346;5.348
1433;Vernoux;Auvergne-Rhône-Alpes;Ain;301;46.485;5.106
1434;Versailleux;Auvergne-Rhône-Alpes;Ain;494;45.985;5.112
1435;Versonnex;Auvergne-Rhône-Alpes;Ain;2137;46.3;6.101
1436;Vesancy;Auvergne-Rhône-Alpes;Ain;502;46.361;6.085
1437;Vescours;Auvergne-Rhône-Alpes;Ain;219;46.474;5.026
1439;Vésines;Auvergne-Rhône-Alpes;Ain;98;46.359;4.863
1441;Vieu-d'Izenave;Auvergne-Rhône-Alpes;Ain;735;46.085;5.549
1443;Villars-les-Dombes;Auvergne-Rhône-Alpes;Ain;4954;45.993;5.045
1444;Villebois;Auvergne-Rhône-Alpes;Ain;1197;45.849;5.447
1445;Villemotier;Auvergne-Rhône-Alpes;Ain;617;46.346;5.31
1446;Villeneuve;Auvergne-Rhône-Alpes;Ain;1569;46.032;4.852
1447;Villereversure;Auvergne-Rhône-Alpes;Ain;1353;46.193;5.395
1448;Villes;Auvergne-Rhône-Alpes;Ain;400;46.095;5.757
1449;Villette-sur-Ain;Auvergne-Rhône-Alpes;Ain;762;46.01;5.252
1450;Villieu-Loyes-Mollon;Auvergne-Rhône-Alpes;Ain;3793;45.932;5.23
1451;Viriat;Auvergne-Rhône-Alpes;Ain;6808;46.251;5.223
1452;Virieu-le-Grand;Auvergne-Rhône-Alpes;Ain;1118;45.846;5.64
1453;Arvière-en-Valromey;Auvergne-Rhône-Alpes;Ain;713;45.906;5.737
1454;Virignin;Auvergne-Rhône-Alpes;Ain;1127;45.727;5.713
1456;Vongnes;Auvergne-Rhône-Alpes;Ain;71;45.813;5.725
1457;Vonnas;Auvergne-Rhône-Alpes;Ain;3216;46.217;4.997
2001;Abbécourt;Hauts-de-France;Aisne;507;49.599;3.177
2002;Achery;Hauts-de-France;Aisne;594;49.694;3.397
2003;Acy;Hauts-de-France;Aisne;1016;49.347;3.418
2004;Agnicourt-et-Séchelles;Hauts-de-France;Aisne;186;49.717;3.96
2005;Aguilcourt;Hauts-de-France;Aisne;393;49.394;3.968
2006;Aisonville-et-Bernoville;Hauts-de-France;Aisne;259;49.93;3.511
2007;Aizelles;Hauts-de-France;Aisne;120;49.485;3.819
2008;Aizy-Jouy;Hauts-de-France;Aisne;303;49.438;3.512
2009;Alaincourt;Hauts-de-France;Aisne;527;49.767;3.366
2010;Allemant;Hauts-de-France;Aisne;169;49.462;3.454
2011;Ambleny;Hauts-de-France;Aisne;1181;49.376;3.183
2012;Ambrief;Hauts-de-France;Aisne;78;49.322;3.404
2013;Amifontaine;Hauts-de-France;Aisne;387;49.499;3.923
2014;Amigny-Rouy;Hauts-de-France;Aisne;716;49.611;3.303
2015;Ancienville;Hauts-de-France;Aisne;76;49.219;3.208
2016;Andelain;Hauts-de-France;Aisne;212;49.641;3.37
2017;Anguilcourt-le-Sart;Hauts-de-France;Aisne;295;49.694;3.428
2018;Anizy-le-Grand;Hauts-de-France;Aisne;2549;49.504;3.431
2019;Annois;Hauts-de-France;Aisne;355;49.721;3.176
2020;Any-Martin-Rieux;Hauts-de-France;Aisne;455;49.882;4.224
2021;Archon;Hauts-de-France;Aisne;79;49.744;4.119
2022;Arcy-Sainte-Restitue;Hauts-de-France;Aisne;399;49.255;3.478
2023;Armentières-sur-Ourcq;Hauts-de-France;Aisne;99;49.173;3.388
2024;Arrancy;Hauts-de-France;Aisne;47;49.499;3.765
2025;Artemps;Hauts-de-France;Aisne;365;49.762;3.197
2027;Assis-sur-Serre;Hauts-de-France;Aisne;206;49.68;3.555
2028;Athies-sous-Laon;Hauts-de-France;Aisne;2601;49.576;3.69
2029;Attilly;Hauts-de-France;Aisne;348;49.855;3.154
2030;Aubencheul-aux-Bois;Hauts-de-France;Aisne;248;50.024;3.261
2031;Aubenton;Hauts-de-France;Aisne;660;49.825;4.191
2032;Aubigny-aux-Kaisnes;Hauts-de-France;Aisne;247;49.772;3.119
2033;Aubigny-en-Laonnois;Hauts-de-France;Aisne;101;49.497;3.793
2034;Audignicourt;Hauts-de-France;Aisne;116;49.478;3.127
2035;Audigny;Hauts-de-France;Aisne;281;49.866;3.631
2036;Augy;Hauts-de-France;Aisne;70;49.34;3.511
2037;Aulnois-sous-Laon;Hauts-de-France;Aisne;1369;49.62;3.61
2038;Les Autels;Hauts-de-France;Aisne;62;49.761;4.224
2039;Autremencourt;Hauts-de-France;Aisne;175;49.705;3.794
2040;Autreppes;Hauts-de-France;Aisne;176;49.897;3.856
2041;Autreville;Hauts-de-France;Aisne;805;49.586;3.236
2042;Azy-sur-Marne;Hauts-de-France;Aisne;375;49.004;3.359
2043;Bagneux;Hauts-de-France;Aisne;63;49.46;3.28
2044;Bancigny;Hauts-de-France;Aisne;25;49.798;4.037
2046;Barenton-Bugny;Hauts-de-France;Aisne;557;49.622;3.661
2047;Barenton-Cel;Hauts-de-France;Aisne;108;49.648;3.645
2048;Barenton-sur-Serre;Hauts-de-France;Aisne;130;49.668;3.689
2049;Barisis-aux-Bois;Hauts-de-France;Aisne;739;49.578;3.328
2050;Barzy-en-Thiérache;Hauts-de-France;Aisne;319;50.04;3.749
2051;Barzy-sur-Marne;Hauts-de-France;Aisne;392;49.091;3.562
2052;Bassoles-Aulers;Hauts-de-France;Aisne;129;49.533;3.385
2053;Vallées en Champagne;Hauts-de-France;Aisne;581;48.99;3.605
2054;Bazoches-et-Saint-Thibaut;Hauts-de-France;Aisne;524;49.307;3.616
2055;Beaumé;Hauts-de-France;Aisne;86;49.821;4.152
2056;Beaumont-en-Beine;Hauts-de-France;Aisne;176;49.688;3.131
2057;Beaurevoir;Hauts-de-France;Aisne;1368;49.997;3.33
2058;Beaurieux;Hauts-de-France;Aisne;832;49.403;3.753
2059;Beautor;Hauts-de-France;Aisne;2672;49.648;3.338
2060;Beauvois-en-Vermandois;Hauts-de-France;Aisne;252;49.834;3.103
2061;Becquigny;Hauts-de-France;Aisne;258;50.016;3.459
2062;Belleau;Hauts-de-France;Aisne;134;49.083;3.3
2063;Bellenglise;Hauts-de-France;Aisne;380;49.926;3.244
2064;Belleu;Hauts-de-France;Aisne;3693;49.357;3.34
2065;Bellicourt;Hauts-de-France;Aisne;574;49.959;3.23
2066;Benay;Hauts-de-France;Aisne;191;49.755;3.309
2067;Bergues-sur-Sambre;Hauts-de-France;Aisne;208;50.03;3.711
2068;Berlancourt;Hauts-de-France;Aisne;83;49.781;3.757
2069;Berlise;Hauts-de-France;Aisne;105;49.662;4.113
2070;Bernot;Hauts-de-France;Aisne;438;49.879;3.487
2071;Berny-Rivière;Hauts-de-France;Aisne;641;49.411;3.15
2072;Berrieux;Hauts-de-France;Aisne;180;49.482;3.852
2073;Berry-au-Bac;Hauts-de-France;Aisne;703;49.408;3.898
2074;Bertaucourt-Epourdon;Hauts-de-France;Aisne;587;49.628;3.398
2075;Berthenicourt;Hauts-de-France;Aisne;193;49.779;3.372
2076;Bertricourt;Hauts-de-France;Aisne;149;49.398;4.012
2078;Besmé;Hauts-de-France;Aisne;167;49.534;3.165
2079;Besmont;Hauts-de-France;Aisne;142;49.823;4.118
2080;Besny-et-Loizy;Hauts-de-France;Aisne;322;49.593;3.577
2081;Béthancourt-en-Vaux;Hauts-de-France;Aisne;428;49.629;3.141
2082;Beugneux;Hauts-de-France;Aisne;113;49.228;3.416
2083;Beuvardes;Hauts-de-France;Aisne;746;49.131;3.492
2084;Bézu-le-Guéry;Hauts-de-France;Aisne;252;49.01;3.228
2085;Bézu-Saint-Germain;Hauts-de-France;Aisne;991;49.105;3.408
2086;Bichancourt;Hauts-de-France;Aisne;996;49.579;3.213
2087;Bieuxy;Hauts-de-France;Aisne;34;49.448;3.27
2088;Bièvres;Hauts-de-France;Aisne;84;49.492;3.714
2089;Billy-sur-Aisne;Hauts-de-France;Aisne;1151;49.356;3.376
2090;Billy-sur-Ourcq;Hauts-de-France;Aisne;199;49.222;3.299
2091;Blanzy-lès-Fismes;Hauts-de-France;Aisne;92;49.337;3.672
2093;Blérancourt;Hauts-de-France;Aisne;1261;49.508;3.152
2094;Blesmes;Hauts-de-France;Aisne;471;49.026;3.464
2095;Bohain-en-Vermandois;Hauts-de-France;Aisne;5721;49.989;3.465
2096;Bois-lès-Pargny;Hauts-de-France;Aisne;191;49.737;3.654
2097;Boncourt;Hauts-de-France;Aisne;265;49.626;3.956
2098;Bonneil;Hauts-de-France;Aisne;377;49.008;3.346
2099;Bonnesvalyn;Hauts-de-France;Aisne;211;49.126;3.325
2100;Bony;Hauts-de-France;Aisne;139;49.991;3.221
2101;Bosmont-sur-Serre;Hauts-de-France;Aisne;178;49.739;3.867
2102;Bouconville-Vauclair;Hauts-de-France;Aisne;186;49.461;3.757
2103;Boué;Hauts-de-France;Aisne;1324;50.012;3.714
2104;Bouffignereux;Hauts-de-France;Aisne;96;49.379;3.846
2105;Bouresches;Hauts-de-France;Aisne;190;49.067;3.317
2106;Bourg-et-Comin;Hauts-de-France;Aisne;810;49.402;3.659
2107;Bourguignon-sous-Coucy;Hauts-de-France;Aisne;104;49.543;3.154
2108;Bourguignon-sous-Montbavin;Hauts-de-France;Aisne;152;49.529;3.538
2109;La Bouteille;Hauts-de-France;Aisne;472;49.878;3.962
2110;Braine;Hauts-de-France;Aisne;2237;49.348;3.536
2111;Brancourt-en-Laonnois;Hauts-de-France;Aisne;718;49.518;3.413
2112;Brancourt-le-Grand;Hauts-de-France;Aisne;556;49.981;3.394
2114;Brasles;Hauts-de-France;Aisne;1635;49.057;3.424
2115;Braye-en-Laonnois;Hauts-de-France;Aisne;183;49.438;3.61
2116;Braye-en-Thiérache;Hauts-de-France;Aisne;138;49.768;3.963
2117;Bray-Saint-Christophe;Hauts-de-France;Aisne;67;49.775;3.141
2118;Braye;Hauts-de-France;Aisne;130;49.422;3.378
2119;Brécy;Hauts-de-France;Aisne;319;49.14;3.424
2120;Brenelle;Hauts-de-France;Aisne;195;49.368;3.544
2121;Breny;Hauts-de-France;Aisne;228;49.184;3.35
2122;Brie;Hauts-de-France;Aisne;55;49.597;3.473
2123;Brissay-Choigny;Hauts-de-France;Aisne;298;49.723;3.396
2124;Brissy-Hamégicourt;Hauts-de-France;Aisne;653;49.743;3.4
2125;Brumetz;Hauts-de-France;Aisne;181;49.11;3.153
2126;Brunehamel;Hauts-de-France;Aisne;453;49.772;4.186
2127;Bruyères-sur-Fère;Hauts-de-France;Aisne;191;49.2;3.445
2128;Bruyères-et-Montbérault;Hauts-de-France;Aisne;1432;49.524;3.67
2129;Bruys;Hauts-de-France;Aisne;19;49.262;3.569
2130;Bucilly;Hauts-de-France;Aisne;200;49.866;4.093
2131;Bucy-le-Long;Hauts-de-France;Aisne;1882;49.388;3.398
2132;Bucy-lès-Cerny;Hauts-de-France;Aisne;189;49.579;3.497
2133;Bucy-lès-Pierrepont;Hauts-de-France;Aisne;401;49.647;3.904
2134;Buire;Hauts-de-France;Aisne;849;49.907;4.057
2135;Buironfosse;Hauts-de-France;Aisne;1136;49.958;3.838
2136;Burelles;Hauts-de-France;Aisne;124;49.769;3.912
2137;Bussiares;Hauts-de-France;Aisne;141;49.077;3.25
2138;Buzancy;Hauts-de-France;Aisne;192;49.31;3.348
2139;Caillouël-Crépigny;Hauts-de-France;Aisne;453;49.618;3.122
2140;Camelin;Hauts-de-France;Aisne;447;49.52;3.128
2141;La Capelle;Hauts-de-France;Aisne;1769;49.973;3.914
2142;Castres;Hauts-de-France;Aisne;249;49.801;3.253
2143;Le Catelet;Hauts-de-France;Aisne;185;50.001;3.242
2144;Caulaincourt;Hauts-de-France;Aisne;142;49.865;3.111
2145;Caumont;Hauts-de-France;Aisne;546;49.637;3.174
2146;Celles-lès-Condé;Hauts-de-France;Aisne;99;49.015;3.57
2148;Celles-sur-Aisne;Hauts-de-France;Aisne;255;49.416;3.474
2149;Cerizy;Hauts-de-France;Aisne;59;49.767;3.333
2150;Cerny-en-Laonnois;Hauts-de-France;Aisne;62;49.45;3.68
2151;Cerny-lès-Bucy;Hauts-de-France;Aisne;115;49.578;3.546
2152;Cerseuil;Hauts-de-France;Aisne;87;49.325;3.518
2153;Cessières-Suzy;Hauts-de-France;Aisne;785;49.56;3.502
2154;Chacrise;Hauts-de-France;Aisne;367;49.3;3.398
2155;Chaillevois;Hauts-de-France;Aisne;187;49.508;3.522
2156;Chalandry;Hauts-de-France;Aisne;250;49.67;3.644
2157;Chambry;Hauts-de-France;Aisne;832;49.599;3.672
2158;Chamouille;Hauts-de-France;Aisne;270;49.472;3.671
2159;Champs;Hauts-de-France;Aisne;304;49.544;3.262
2160;Chaourse;Hauts-de-France;Aisne;512;49.701;3.986
2162;La Chapelle-sur-Chézy;Hauts-de-France;Aisne;298;48.949;3.377
2163;Charly-sur-Marne;Hauts-de-France;Aisne;2581;48.99;3.294
2164;Le Charmel;Hauts-de-France;Aisne;326;49.112;3.541
2165;Charmes;Hauts-de-France;Aisne;1624;49.651;3.385
2166;Chartèves;Hauts-de-France;Aisne;358;49.09;3.509
2167;Chassemy;Hauts-de-France;Aisne;886;49.378;3.503
2168;Château-Thierry;Hauts-de-France;Aisne;15204;49.056;3.382
2169;Châtillon-lès-Sons;Hauts-de-France;Aisne;84;49.762;3.703
2170;Châtillon-sur-Oise;Hauts-de-France;Aisne;124;49.794;3.416
2171;Chaudardes;Hauts-de-France;Aisne;90;49.396;3.789
2172;Chaudun;Hauts-de-France;Aisne;251;49.315;3.253
2173;Chauny;Hauts-de-France;Aisne;11496;49.62;3.219
2174;Chavignon;Hauts-de-France;Aisne;841;49.479;3.519
2175;Chavigny;Hauts-de-France;Aisne;165;49.423;3.306
2176;Chavonne;Hauts-de-France;Aisne;207;49.407;3.562
2177;Chérêt;Hauts-de-France;Aisne;144;49.514;3.687
2178;Chermizy-Ailles;Hauts-de-France;Aisne;115;49.463;3.72
2179;Chéry-Chartreuve;Hauts-de-France;Aisne;379;49.256;3.605
2180;Chéry-lès-Pouilly;Hauts-de-France;Aisne;736;49.649;3.594
2181;Chéry-lès-Rozoy;Hauts-de-France;Aisne;91;49.722;4.101
2182;Chevennes;Hauts-de-France;Aisne;121;49.818;3.737
2183;Chevregny;Hauts-de-France;Aisne;185;49.466;3.594
2184;Chevresis-Monceau;Hauts-de-France;Aisne;340;49.762;3.584
2185;Chézy-en-Orxois;Hauts-de-France;Aisne;380;49.127;3.168
2186;Chézy-sur-Marne;Hauts-de-France;Aisne;1322;48.984;3.382
2187;Chierry;Hauts-de-France;Aisne;1157;49.035;3.433
2188;Chigny;Hauts-de-France;Aisne;143;49.93;3.775
2189;Chivres-en-Laonnois;Hauts-de-France;Aisne;349;49.627;3.856
2190;Chivres-Val;Hauts-de-France;Aisne;527;49.403;3.438
2191;Chivy-lès-Étouvelles;Hauts-de-France;Aisne;500;49.533;3.586
2192;Chouy;Hauts-de-France;Aisne;375;49.217;3.247
2193;Cierges;Hauts-de-France;Aisne;66;49.165;3.604
2194;Cilly;Hauts-de-France;Aisne;177;49.749;3.84
2195;Ciry-Salsogne;Hauts-de-France;Aisne;896;49.368;3.468
2196;Clacy-et-Thierret;Hauts-de-France;Aisne;300;49.552;3.566
2197;Clairfontaine;Hauts-de-France;Aisne;525;49.974;3.987
2198;Clamecy;Hauts-de-France;Aisne;233;49.428;3.364
2199;Clastres;Hauts-de-France;Aisne;593;49.749;3.23
2200;Clermont-les-Fermes;Hauts-de-France;Aisne;101;49.66;3.943
2201;Cœuvres-et-Valsery;Hauts-de-France;Aisne;458;49.33;3.153
2203;Coincy;Hauts-de-France;Aisne;1253;49.163;3.436
2204;Coingt;Hauts-de-France;Aisne;63;49.792;4.096
2205;Colligis-Crandelain;Hauts-de-France;Aisne;213;49.467;3.63
2206;Colonfay;Hauts-de-France;Aisne;73;49.858;3.711
2207;Commenchon;Hauts-de-France;Aisne;218;49.642;3.151
2208;Concevreux;Hauts-de-France;Aisne;260;49.376;3.788
2209;Condé-en-Brie;Hauts-de-France;Aisne;675;49.002;3.561
2210;Condé-sur-Aisne;Hauts-de-France;Aisne;358;49.401;3.466
2211;Condé-sur-Suippe;Hauts-de-France;Aisne;327;49.414;3.945
2212;Condren;Hauts-de-France;Aisne;692;49.637;3.277
2213;Connigis;Hauts-de-France;Aisne;330;49.036;3.533
2214;Contescourt;Hauts-de-France;Aisne;61;49.792;3.234
2215;Corbeny;Hauts-de-France;Aisne;846;49.462;3.826
2216;Corcy;Hauts-de-France;Aisne;304;49.255;3.197
2217;Coucy-le-Château-Auffrique;Hauts-de-France;Aisne;987;49.516;3.316
2218;Coucy-lès-Eppes;Hauts-de-France;Aisne;646;49.557;3.777
2219;Coucy-la-Ville;Hauts-de-France;Aisne;195;49.541;3.344
2220;Coulonges-Cohan;Hauts-de-France;Aisne;442;49.198;3.628
2221;Coupru;Hauts-de-France;Aisne;156;49.031;3.274
2222;Courbes;Hauts-de-France;Aisne;37;49.682;3.46
2223;Courboin;Hauts-de-France;Aisne;302;48.996;3.507
2224;Courcelles-sur-Vesle;Hauts-de-France;Aisne;344;49.348;3.577
2225;Courchamps;Hauts-de-France;Aisne;83;49.116;3.263
2226;Courmelles;Hauts-de-France;Aisne;1854;49.343;3.302
2227;Courmont;Hauts-de-France;Aisne;121;49.138;3.576
2228;Courtemont-Varennes;Hauts-de-France;Aisne;349;49.072;3.542
2229;Courtrizy-et-Fussigny;Hauts-de-France;Aisne;75;49.514;3.795
2230;Couvrelles;Hauts-de-France;Aisne;180;49.334;3.485
2231;Couvron-et-Aumencourt;Hauts-de-France;Aisne;936;49.646;3.524
2232;Coyolles;Hauts-de-France;Aisne;365;49.213;3.013
2233;Cramaille;Hauts-de-France;Aisne;139;49.229;3.452
2234;Craonne;Hauts-de-France;Aisne;83;49.448;3.792
2235;Craonnelle;Hauts-de-France;Aisne;114;49.426;3.777
2236;Crécy-au-Mont;Hauts-de-France;Aisne;326;49.484;3.312
2237;Crécy-sur-Serre;Hauts-de-France;Aisne;1503;49.699;3.623
2238;Crépy;Hauts-de-France;Aisne;1803;49.608;3.512
2239;Crézancy;Hauts-de-France;Aisne;1220;49.043;3.511
2240;Croix-Fonsomme;Hauts-de-France;Aisne;192;49.931;3.394
2241;La Croix-sur-Ourcq;Hauts-de-France;Aisne;90;49.16;3.35
2242;Crouttes-sur-Marne;Hauts-de-France;Aisne;624;48.979;3.248
2243;Crouy;Hauts-de-France;Aisne;2999;49.408;3.366
2244;Crupilly;Hauts-de-France;Aisne;64;49.931;3.752
2245;Cuffies;Hauts-de-France;Aisne;1787;49.408;3.322
2246;Cugny;Hauts-de-France;Aisne;603;49.703;3.154
2248;Cuirieux;Hauts-de-France;Aisne;155;49.683;3.82
2249;Cuiry-Housse;Hauts-de-France;Aisne;101;49.29;3.488
2250;Cuiry-lès-Chaudardes;Hauts-de-France;Aisne;76;49.39;3.762
2251;Cuiry-lès-Iviers;Hauts-de-France;Aisne;26;49.766;4.104
2252;Cuissy-et-Geny;Hauts-de-France;Aisne;71;49.404;3.706
2253;Cuisy-en-Almont;Hauts-de-France;Aisne;355;49.421;3.249
2254;Cutry;Hauts-de-France;Aisne;127;49.344;3.191
2255;Cys-la-Commune;Hauts-de-France;Aisne;157;49.384;3.572
2256;Dagny-Lambercy;Hauts-de-France;Aisne;128;49.769;4.042
2257;Dallon;Hauts-de-France;Aisne;438;49.824;3.23
2258;Dammard;Hauts-de-France;Aisne;372;49.147;3.177
2259;Dampleux;Hauts-de-France;Aisne;386;49.241;3.144
2260;Danizy;Hauts-de-France;Aisne;639;49.667;3.401
2261;Dercy;Hauts-de-France;Aisne;388;49.71;3.685
2262;Deuillet;Hauts-de-France;Aisne;207;49.629;3.36
2263;Dhuizel;Hauts-de-France;Aisne;113;49.36;3.615
2264;Dizy-le-Gros;Hauts-de-France;Aisne;726;49.636;4.013
2265;Dohis;Hauts-de-France;Aisne;88;49.767;4.142
2266;Dolignon;Hauts-de-France;Aisne;40;49.734;4.086
2267;Dommiers;Hauts-de-France;Aisne;301;49.329;3.216
2268;Domptin;Hauts-de-France;Aisne;625;49.016;3.273
2269;Dorengt;Hauts-de-France;Aisne;152;49.965;3.703
2270;Douchy;Hauts-de-France;Aisne;165;49.794;3.13
2271;Dravegny;Hauts-de-France;Aisne;130;49.239;3.641
2272;Droizy;Hauts-de-France;Aisne;76;49.277;3.39
2273;Dury;Hauts-de-France;Aisne;196;49.751;3.134
2274;Ébouleau;Hauts-de-France;Aisne;183;49.678;3.883
2275;Effry;Hauts-de-France;Aisne;316;49.919;3.988
2276;Englancourt;Hauts-de-France;Aisne;117;49.926;3.807
2277;Épagny;Hauts-de-France;Aisne;341;49.472;3.254
2278;Éparcy;Hauts-de-France;Aisne;32;49.886;4.07
2279;Épaux-Bézu;Hauts-de-France;Aisne;544;49.103;3.354
2280;Épieds;Hauts-de-France;Aisne;410;49.104;3.451
2281;L'Épine-aux-Bois;Hauts-de-France;Aisne;249;48.899;3.444
2282;Eppes;Hauts-de-France;Aisne;432;49.552;3.74
2283;Erlon;Hauts-de-France;Aisne;284;49.735;3.705
2284;Erloy;Hauts-de-France;Aisne;102;49.92;3.838
2286;Esquéhéries;Hauts-de-France;Aisne;855;49.982;3.753
2287;Essigny-le-Grand;Hauts-de-France;Aisne;1054;49.774;3.272
2288;Essigny-le-Petit;Hauts-de-France;Aisne;347;49.896;3.367
2289;Essises;Hauts-de-France;Aisne;411;48.967;3.414
2290;Essômes-sur-Marne;Hauts-de-France;Aisne;2719;49.034;3.34
2291;Estrées;Hauts-de-France;Aisne;409;49.971;3.28
2292;Étampes-sur-Marne;Hauts-de-France;Aisne;1335;49.032;3.418
2293;Étaves-et-Bocquiaux;Hauts-de-France;Aisne;548;49.931;3.451
2294;Étouvelles;Hauts-de-France;Aisne;207;49.519;3.582
2295;Étréaupont;Hauts-de-France;Aisne;848;49.896;3.924
2296;Étreillers;Hauts-de-France;Aisne;1182;49.833;3.158
2297;Étrépilly;Hauts-de-France;Aisne;125;49.082;3.348
2298;Étreux;Hauts-de-France;Aisne;1457;50.0;3.659
2299;Évergnicourt;Hauts-de-France;Aisne;529;49.456;4.036
2302;Faverolles;Hauts-de-France;Aisne;340;49.227;3.178
2303;Fayet;Hauts-de-France;Aisne;698;49.871;3.253
2304;La Fère;Hauts-de-France;Aisne;2850;49.666;3.369
2305;Fère-en-Tardenois;Hauts-de-France;Aisne;2925;49.188;3.511
2306;La Ferté-Chevresis;Hauts-de-France;Aisne;514;49.741;3.551
2307;La Ferté-Milon;Hauts-de-France;Aisne;2047;49.176;3.142
2308;Fesmy-le-Sart;Hauts-de-France;Aisne;503;50.048;3.698
2309;Festieux;Hauts-de-France;Aisne;695;49.525;3.76
2310;Fieulaine;Hauts-de-France;Aisne;249;49.902;3.446
2311;Filain;Hauts-de-France;Aisne;119;49.453;3.557
2312;La Flamengrie;Hauts-de-France;Aisne;1093;50.0;3.925
2313;Flavigny-le-Grand-et-Beaurain;Hauts-de-France;Aisne;440;49.887;3.674
2315;Flavy-le-Martel;Hauts-de-France;Aisne;1661;49.705;3.194
2316;Fleury;Hauts-de-France;Aisne;125;49.265;3.16
2317;Fluquières;Hauts-de-France;Aisne;205;49.8;3.157
2318;Folembray;Hauts-de-France;Aisne;1370;49.549;3.293
2319;Fonsomme;Hauts-de-France;Aisne;503;49.901;3.396
2320;Fontaine-lès-Clercs;Hauts-de-France;Aisne;229;49.808;3.212
2321;Fontaine-lès-Vervins;Hauts-de-France;Aisne;876;49.854;3.905
2322;Fontaine-Notre-Dame;Hauts-de-France;Aisne;381;49.879;3.424
2323;Fontaine-Uterte;Hauts-de-France;Aisne;136;49.925;3.368
2324;Fontenelle;Hauts-de-France;Aisne;297;50.031;3.846
2326;Fontenoy;Hauts-de-France;Aisne;464;49.41;3.194
2327;Foreste;Hauts-de-France;Aisne;161;49.806;3.096
2328;Fossoy;Hauts-de-France;Aisne;513;49.045;3.485
2329;Fourdrain;Hauts-de-France;Aisne;424;49.619;3.46
2330;Francilly-Selency;Hauts-de-France;Aisne;562;49.855;3.228
2331;Franqueville;Hauts-de-France;Aisne;108;49.816;3.798
2332;Fresnes-en-Tardenois;Hauts-de-France;Aisne;274;49.143;3.549
2333;Fresnes-sous-Coucy;Hauts-de-France;Aisne;161;49.555;3.37
2334;Fresnoy-le-Grand;Hauts-de-France;Aisne;2934;49.954;3.419
2335;Fressancourt;Hauts-de-France;Aisne;175;49.628;3.427
2336;Frières-Faillouël;Hauts-de-France;Aisne;981;49.684;3.237
2337;Froidestrées;Hauts-de-France;Aisne;185;49.943;3.91
2338;Froidmont-Cohartille;Hauts-de-France;Aisne;248;49.682;3.721
2339;Gandelu;Hauts-de-France;Aisne;699;49.083;3.182
