ATC4;l_atc4;age;sexe;BEN_REG;PSP_SPE;nbc;REM;BSE;BOITES
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;32;1;213;1.714,90;2.593,68;419
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;32;12;47;83,48;123,10;47
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;32;19;122;506,16;1.488,58;140
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;32;90;113;892,70;1.330,00;164
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;32;99;86;504,33;676,19;126
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;44;1;306;2.272,63;3.590,29;569
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;44;7;33;39,88;83,84;48
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;44;12;103;85,56;275,46;105
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;44;18;15;47,88;159,60;15
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;44;19;370;1.562,68;4.228,54;415
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;44;90;188;1.605,58;2.306,22;270
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;44;99;91;306,63;607,49;175
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;52;1;61;269,19;462,84;87
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;52;19;76;339,40;957,54;90
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;52;90;57;897,22;1.048,04;109
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;52;99;41;52,47;134,84;76
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;53;1;96;813,69;1.191,68;181
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;53;19;103;502,18;1.450,48;136
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;53;90;80;510,19;859,18;113
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;53;99;31;304,44;431,74;81
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;75;1;242;1.785,50;2.913,78;562
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;75;6;19;388,36;425,60;40
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;75;11;31;198,50;363,73;137
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;75;19;164;873,19;2.361,44;236
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;75;90;125;1.172,79;1.667,82;198
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;75;98;30;30,06;87,78;33
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;75;99;36;57,72;167,58;63
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;76;1;299;1.390,91;2.376,36;641
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;76;6;11;258,55;266,00;25
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;76;7;11;19,42;58,52;22
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;76;11;224;520,19;1.703,67;1155
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;76;12;36;32,45;95,76;36
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;76;19;257;1.018,00;2.896,79;288
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;76;90;165;1.220,49;1.791,42;318
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;76;99;59;140,05;318,24;93
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;84;1;315;2.015,29;3.223,48;650
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;84;11;69;141,26;470,85;365
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;84;12;73;61,65;199,28;76
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;84;19;290;1.470,69;3.717,24;381
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;84;90;222;4.424,45;5.405,37;600
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;84;99;66;639,20;864,50;142
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;93;1;340;1.055,79;2.173,60;618
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;93;6;12;329,84;329,84;31
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;93;7;14;23,41;71,82;27
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;93;11;71;180,34;583,08;452
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;93;12;107;86,39;284,42;109
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;93;19;300;1.123,68;3.224,25;325
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;93;90;176;1.625,28;2.182,15;312
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;93;99;60;278,50;500,08;116
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;20;2;99;99;26;42,40;118,06;54
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;5;1;46;1.653,18;1.999,53;178
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;5;19;18;133,96;326,09;24
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;5;90;89;2.236,26;2.621,28;197
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;11;1;525;16.274,24;19.547,20;2008
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;11;3;11;278,77;308,56;29
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;11;6;94;2.218,44;2.404,64;226
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;11;11;20;338,88;468,16;44
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;11;18;22;697,98;787,36;74
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;11;19;218;2.034,90;4.543,28;427
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;11;90;943;23.678,24;28.039,84;2653
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;11;99;113;1.216,79;1.640,52;282
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;24;1;173;5.811,57;7.714,00;725
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;24;6;53;1.118,26;1.170,40;110
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;24;11;25;588,39;893,76;84
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;24;19;57;650,64;1.532,16;144
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;24;90;191;4.002,77;4.926,32;463
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;24;99;17;405,38;457,52;43
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;27;1;241;8.339,91;10.177,68;1083
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;27;6;15;266,00;340,48;32
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;27;11;14;347,93;457,52;43
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;27;19;80;827,26;1.649,20;155
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;27;90;234;6.331,48;7.089,05;666
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;27;99;35;252,91;429,90;158
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;28;1;286;8.138,27;9.836,68;950
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;28;6;31;593,71;638,40;60
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;28;11;15;226,63;308,56;29
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;28;19;60;496,05;1.116,18;105
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;28;90;348;5.838,17;6.628,72;623
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;28;99;27;446,88;670,32;63
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;32;1;428;13.398,06;17.618,82;1707
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;32;6;47;1.121,46;1.255,52;118
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;32;11;27;586,26;712,88;67
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;32;19;167;1.394,37;3.128,16;294
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;32;90;285;5.315,21;7.267,12;683
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;32;98;13;435,18;457,52;43
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;32;99;19;246,85;425,60;40
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;44;1;516;17.241,40;21.422,92;2088
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;44;6;20;450,07;532,00;50
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;44;11;22;450,07;457,52;43
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;44;19;192;1.415,12;3.681,44;346
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;44;90;350;6.995,80;8.416,24;791
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;44;99;43;230,90;508,82;148
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;52;1;281;9.831,36;13.300,00;1250
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;52;6;17;392,62;414,96;39
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;52;11;18;277,70;329,84;31
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;52;19;158;1.574,19;3.851,68;362
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;52;90;204;4.943,34;5.554,08;522
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;53;1;298;9.642,73;12.260,72;1170
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;53;6;58;1.097,52;1.159,76;109
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;53;11;14;145,77;212,80;20
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;53;19;162;1.540,90;3.467,62;326
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;53;90;168;2.652,55;3.330,32;313
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;53;99;23;385,17;563,92;53
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;75;1;653;18.533,19;23.943,01;2527
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;75;6;147;3.124,97;3.340,96;314
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;75;11;58;1.124,00;1.408,71;244
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;75;19;190;1.446,82;3.599,13;338
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;75;90;439;8.822,06;11.058,08;1038
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;75;99;68;844,01;1.193,95;171
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;76;1;413;7.807,45;11.178,48;1767
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;76;6;70;2.692,98;2.819,60;265
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;76;11;110;712,76;1.388,92;632
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;76;19;164;1.343,30;2.989,84;281
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;76;90;205;4.934,83;5.798,80;545
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;76;99;48;357,78;470,35;104
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;84;1;678;19.886,99;25.662,23;2739
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;84;6;73;1.460,81;1.542,74;145
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;84;11;69;1.424,55;1.766,30;340
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;84;19;246;2.956,86;6.522,32;613
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;84;90;732;24.093,12;27.557,28;2589
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;84;98;19;629,89;659,68;62
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;84;99;38;642,66;851,20;80
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;93;1;418;12.702,95;16.541,01;1844
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;93;6;46;1.304,46;1.393,84;131
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;93;11;63;901,80;1.274,91;249
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;93;19;172;1.412,46;3.245,20;305
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;93;90;296;7.171,86;8.327,36;782
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;93;99;45;579,08;726,18;99
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;99;1;59;129,17;346,02;191
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;1;99;99;32;328,56;457,48;87
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;5;1;25;84,90;202,72;59
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;5;90;14;425,46;454,59;34
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;5;99;18;191,04;453,57;34
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;11;1;464;5.328,85;7.276,65;1162
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;11;6;37;795,87;915,04;86
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;11;7;55;77,67;234,08;88
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;11;18;11;257,49;287,28;27
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;11;19;277;1.371,50;3.926,16;369
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;11;90;485;7.840,71;10.126,05;1090
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;11;99;121;670,64;1.070,79;225
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;24;1;104;1.941,00;2.832,90;315
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;24;6;12;179,82;212,80;20
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;24;19;35;353,25;712,88;67
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;24;90;77;1.102,30;1.415,12;133
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;24;99;15;42,83;74,48;28
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;27;1;173;2.228,83;3.250,07;526
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;27;19;48;304,84;851,20;80
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;27;90;108;1.641,43;2.082,72;209
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;27;99;41;346,53;528,23;128
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;28;1;155;2.363,31;3.195,25;477
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;28;19;46;228,76;638,40;60
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;28;90;103;1.514,07;1.744,96;164
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;28;99;34;307,50;404,32;53
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;32;1;273;5.974,42;8.212,33;964
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;32;6;21;392,62;414,96;39
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;32;19;101;649,04;1.617,28;152
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;32;90;124;1.744,43;2.564,24;241
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;32;99;51;444,49;625,10;97
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;44;1;331;5.614,82;7.768,03;1011
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;44;11;11;154,28;191,52;18
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;44;19;196;1.104,43;2.968,56;279
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;44;90;173;2.500,13;3.064,32;309
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;44;99;75;297,59;612,38;185
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;52;1;123;2.035,17;2.755,76;334
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;52;19;64;560,73;1.223,60;115
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;52;90;86;1.218,28;1.627,92;153
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;52;99;43;419,55;564,91;140
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;53;1;180;2.267,12;3.106,88;448
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;53;6;17;279,83;287,28;27
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;53;19;72;462,84;1.244,88;117
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;53;90;68;1.057,62;1.415,12;133
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;53;99;18;237,32;371,38;35
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;75;1;516;6.305,21;9.546,88;1549
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;75;6;45;961,86;1.021,44;96
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;75;11;53;484,69;689,72;223
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;75;19;130;758,10;1.995,00;204
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;75;90;190;2.524,09;3.226,83;384
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;75;98;30;31,12;103,74;39
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;75;99;39;60,29;165,17;76
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;76;1;519;3.388,21;5.943,65;2019
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;76;6;27;946,96;1.021,44;96
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;76;7;11;12,77;42,56;16
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;76;11;254;664,21;2.116,12;1565
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;76;19;120;664,47;1.702,40;160
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;76;90;137;1.607,79;1.964,17;366
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;76;99;28;43,02;106,17;60
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;84;1;475;6.084,41;9.433,78;1608
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;84;6;29;686,28;723,52;68
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;84;11;57;121,26;383,13;297
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;84;19;163;1.470,55;3.188,78;312
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;84;90;342;8.589,41;9.998,94;999
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;84;98;11;176,62;191,52;18
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;84;99;93;658,98;1.073,94;276
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;93;1;441;3.754,74;6.167,56;1581
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;93;7;11;31,39;79,80;30
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;93;11;78;364,06;811,67;448
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;93;19;121;671,38;1.893,92;178
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;93;90;174;2.293,83;2.998,96;343
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;93;99;86;661,27;936,74;192
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;99;1;16;45,09;132,23;101
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;60;2;99;99;11;59,93;101,02;30
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;99;9;99;12;15;12,95;43,18;17
A01AA;MEDICAMENTS PROPHYLACTIQUES ANTICARIES;99;9;99;99;13;38,54;51,38;14
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;5;1;8398;5.524,58;34.524,76;13560
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;5;11;52;49,09;291,72;129
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;5;12;86;81,67;318,65;100
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;5;19;6304;4.963,54;32.780,85;13670
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;5;90;1874;1.923,98;9.247,50;3719
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;5;98;60;35,16;234,40;74
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;5;99;1380;1.932,94;12.401,67;5852
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;11;1;11851;6.740,21;38.800,77;19052
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;11;2;29;13,54;90,28;37
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;11;3;68;38,89;241,36;125
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;11;4;886;784,39;4.739,04;2438
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;11;5;123;68,82;399,40;194
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;11;6;72;41,41;266,34;137
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;11;7;169;92,64;597,96;293
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;11;8;71;32,56;221,94;103
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;11;9;16;9,03;46,36;19
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;11;11;200;117,23;698,54;367
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;11;12;1052;475,73;2.679,67;1344
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;11;14;15;5,86;39,04;16
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;11;15;93;63,91;316,98;150
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;11;17;53;40,26;156,16;64
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;11;18;8058;5.972,00;38.002,10;20632
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;11;19;20362;11.254,12;72.596,95;35388
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;11;32;12;5,12;34,16;14
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;11;36;2075;1.137,12;7.326,77;3849
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;11;42;14;6,95;46,36;19
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;11;90;27445;17.572,99;102.940,16;50684
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;11;98;1371;775,44;4.868,92;2266
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;11;99;477;818,70;2.464,40;916
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;24;1;2202;1.155,21;7.283,57;3616
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;24;4;33;27,70;174,90;96
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;24;12;81;36,20;216,92;103
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;24;17;104;93,65;624,34;381
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;24;18;2452;2.038,32;12.909,26;7434
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;24;19;4037;2.560,22;16.428,13;8139
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;24;90;3217;2.018,92;12.030,31;6103
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;24;98;45;19,76;122,00;50
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;24;99;309;256,34;1.313,76;718
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;27;1;2579;1.263,28;7.935,75;3828
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;27;4;128;77,59;488,00;200
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;27;11;185;184,20;1.164,80;667
A01AB;ANTIINFECTIEUX POUR TRAITEMENT ORAL LOCAL;0;1;27;12;30;13,35;73,22;36
